image,DNL,D00,D10,D20,D40,strat,subset
12963,1,0,0,0,0,S0000,test
9384,1,0,0,0,0,S0000,test
8759,1,0,0,0,0,S0000,test
12981,1,0,0,0,0,S0000,test
6316,0,1,0,0,0,S1000,test
1849,1,0,0,0,0,S0000,test
13204,0,1,0,0,0,S1000,test
13403,0,6,0,1,0,S1010,test
4486,0,0,2,0,0,S0100,test
7340,1,0,0,0,0,S0000,test
5763,1,0,0,0,0,S0000,test
8550,1,0,0,0,0,S0000,test
7030,0,0,0,1,0,S0010,test
11987,1,0,0,0,0,S0000,test
11167,0,0,0,0,4,S0001,test
7737,1,0,0,0,0,S0000,test
5240,0,0,1,0,0,S0100,test
808,0,0,1,0,0,S0100,test
13821,0,1,0,0,0,S1000,test
6687,1,0,0,0,0,S0000,test
3030,0,1,0,0,0,S1000,test
9445,1,0,0,0,0,S0000,test
1830,1,0,0,0,0,S0000,test
7766,1,0,0,0,0,S0000,test
14649,0,0,2,0,0,S0100,test
1042,0,4,1,0,3,S1101,test
13002,0,0,0,2,0,S0010,test
4035,1,0,0,0,0,S0000,test
1267,1,0,0,0,0,S0000,test
8111,1,0,0,0,0,S0000,test
5628,1,0,0,0,0,S0000,test
9455,1,0,0,0,0,S0000,test
5784,0,0,0,0,1,S0001,test
13365,0,5,0,1,0,S1010,test
9790,1,0,0,0,0,S0000,test
10062,0,0,1,1,0,S0110,test
10877,1,0,0,0,0,S0000,test
135,1,0,0,0,0,S0000,test
12540,1,0,0,0,0,S0000,test
6435,0,0,0,1,0,S0010,test
2109,0,0,1,0,0,S0100,test
10281,1,0,0,0,0,S0000,test
11673,0,1,0,0,1,S1001,test
8172,1,0,0,0,0,S0000,test
3734,0,3,1,0,0,S1100,test
4256,0,4,1,0,3,S1101,test
357,1,0,0,0,0,S0000,test
4415,1,0,0,0,0,S0000,test
4733,1,0,0,0,0,S0000,test
11079,1,0,0,0,0,S0000,test
7860,1,0,0,0,0,S0000,test
13797,1,0,0,0,0,S0000,test
11953,0,0,1,0,0,S0100,test
1876,1,0,0,0,0,S0000,test
10790,0,0,0,1,0,S0010,test
1648,1,0,0,0,0,S0000,test
13184,0,2,2,0,1,S1101,test
4718,0,0,1,0,0,S0100,test
239,1,0,0,0,0,S0000,test
4189,1,0,0,0,0,S0000,test
1275,1,0,0,0,0,S0000,test
5928,1,0,0,0,0,S0000,test
11228,0,1,0,1,0,S1010,test
3105,1,0,0,0,0,S0000,test
12950,1,0,0,0,0,S0000,test
3268,0,0,1,0,0,S0100,test
233,0,1,0,0,0,S1000,test
8717,1,0,0,0,0,S0000,test
12387,0,0,1,0,0,S0100,test
3500,0,1,0,0,1,S1001,test
7806,1,0,0,0,0,S0000,test
8047,1,0,0,0,0,S0000,test
1129,0,0,2,0,0,S0100,test
2603,0,0,0,0,3,S0001,test
3560,1,0,0,0,0,S0000,test
5040,0,0,1,0,0,S0100,test
2958,0,0,1,0,0,S0100,test
5332,1,0,0,0,0,S0000,test
4709,1,0,0,0,0,S0000,test
2553,1,0,0,0,0,S0000,test
6592,0,0,0,1,2,S0011,test
2566,0,1,0,0,0,S1000,test
13843,1,0,0,0,0,S0000,test
12106,0,0,1,0,0,S0100,test
3584,0,2,0,0,0,S1000,test
1056,0,1,4,0,3,S1101,test
14599,1,0,0,0,0,S0000,test
11739,1,0,0,0,0,S0000,test
7829,1,0,0,0,0,S0000,test
1787,1,0,0,0,0,S0000,test
29,1,0,0,0,0,S0000,test
3552,0,1,0,0,0,S1000,test
9646,1,0,0,0,0,S0000,test
3372,1,0,0,0,0,S0000,test
67,0,0,2,0,2,S0101,test
81,0,0,2,0,2,S0101,test
1707,0,1,0,0,0,S1000,test
11206,0,0,1,0,0,S0100,test
3107,0,2,3,0,0,S1100,test
11329,0,0,0,2,1,S0011,test
12781,0,0,0,4,0,S0010,test
2527,0,0,2,0,0,S0100,test
10040,1,0,0,0,0,S0000,test
1563,1,0,0,0,0,S0000,test
13758,1,0,0,0,0,S0000,test
8257,1,0,0,0,0,S0000,test
8876,0,1,0,0,0,S1000,test
256,1,0,0,0,0,S0000,test
7348,1,0,0,0,0,S0000,test
582,0,1,1,0,0,S1100,test
2,1,0,0,0,0,S0000,test
4746,0,1,0,0,0,S1000,test
14979,0,2,0,0,1,S1001,test
12309,0,2,0,0,0,S1000,test
5907,0,1,0,1,0,S1010,test
3166,1,0,0,0,0,S0000,test
8619,1,0,0,0,0,S0000,test
10666,0,0,1,0,1,S0101,test
3296,0,0,2,0,0,S0100,test
7770,1,0,0,0,0,S0000,test
5268,1,0,0,0,0,S0000,test
8528,1,0,0,0,0,S0000,test
12762,0,0,0,1,0,S0010,test
13347,1,0,0,0,0,S0000,test
1498,0,1,1,0,0,S1100,test
2931,1,0,0,0,0,S0000,test
2966,0,0,0,1,0,S0010,test
6643,0,0,0,0,2,S0001,test
6566,0,1,0,0,0,S1000,test
5760,0,0,1,0,0,S0100,test
8358,1,0,0,0,0,S0000,test
15266,0,2,0,0,0,S1000,test
1145,0,0,1,0,0,S0100,test
15348,1,0,0,0,0,S0000,test
4126,0,1,0,0,0,S1000,test
12390,1,0,0,0,0,S0000,test
12494,1,0,0,0,0,S0000,test
2696,1,0,0,0,0,S0000,test
1423,1,0,0,0,0,S0000,test
12761,0,0,0,1,0,S0010,test
10849,1,0,0,0,0,S0000,test
10202,0,1,0,0,0,S1000,test
1333,0,0,1,0,0,S0100,test
2057,0,1,0,0,0,S1000,test
10070,1,0,0,0,0,S0000,test
4765,0,0,1,0,0,S0100,test
7120,0,1,1,1,0,S1110,test
9560,1,0,0,0,0,S0000,test
12519,1,0,0,0,0,S0000,test
2118,0,0,1,0,1,S0101,test
3203,1,0,0,0,0,S0000,test
7975,1,0,0,0,0,S0000,test
3788,0,1,0,0,0,S1000,test
13972,1,0,0,0,0,S0000,test
5782,0,0,1,0,0,S0100,test
12270,0,1,0,0,0,S1000,test
6518,0,1,0,0,3,S1001,test
13197,1,0,0,0,0,S0000,test
86,0,0,2,0,1,S0101,test
2237,0,1,2,0,0,S1100,test
9114,1,0,0,0,0,S0000,test
5707,1,0,0,0,0,S0000,test
11641,1,0,0,0,0,S0000,test
15245,1,0,0,0,0,S0000,test
9435,0,0,1,0,0,S0100,test
13533,0,0,3,1,1,S0111,test
14832,1,0,0,0,0,S0000,test
11081,1,0,0,0,0,S0000,test
2065,0,0,0,0,1,S0001,test
3196,1,0,0,0,0,S0000,test
7468,1,0,0,0,0,S0000,test
5614,1,0,0,0,0,S0000,test
7855,1,0,0,0,0,S0000,test
42,0,0,0,0,1,S0001,test
656,1,0,0,0,0,S0000,test
9785,1,0,0,0,0,S0000,test
12156,1,0,0,0,0,S0000,test
8327,1,0,0,0,0,S0000,test
12382,1,0,0,0,0,S0000,test
13226,0,3,1,0,0,S1100,test
10469,1,0,0,0,0,S0000,test
6746,1,0,0,0,0,S0000,test
2543,1,0,0,0,0,S0000,test
10621,1,0,0,0,0,S0000,test
3430,0,0,1,1,1,S0111,test
14679,0,1,0,0,0,S1000,test
10534,0,1,0,0,0,S1000,test
12285,0,0,0,0,2,S0001,test
10715,1,0,0,0,0,S0000,test
13513,0,0,2,0,0,S0100,test
7381,1,0,0,0,0,S0000,test
12295,0,0,0,0,1,S0001,test
4681,1,0,0,0,0,S0000,test
10449,1,0,0,0,0,S0000,test
7222,1,0,0,0,0,S0000,test
2264,0,1,0,0,0,S1000,test
8735,1,0,0,0,0,S0000,test
12040,0,0,0,0,6,S0001,test
8073,1,0,0,0,0,S0000,test
11289,1,0,0,0,0,S0000,test
8879,1,0,0,0,0,S0000,test
7512,1,0,0,0,0,S0000,test
597,1,0,0,0,0,S0000,test
13690,1,0,0,0,0,S0000,test
5056,1,0,0,0,0,S0000,test
9438,0,0,0,0,1,S0001,test
3446,1,0,0,0,0,S0000,test
14967,1,0,0,0,0,S0000,test
11504,1,0,0,0,0,S0000,test
2472,0,1,3,0,1,S1101,test
12090,1,0,0,0,0,S0000,test
3253,0,0,1,0,5,S0101,test
14593,0,1,0,0,0,S1000,test
1558,1,0,0,0,0,S0000,test
15229,1,0,0,0,0,S0000,test
15227,1,0,0,0,0,S0000,test
5487,0,1,2,0,0,S1100,test
6715,1,0,0,0,0,S0000,test
9653,1,0,0,0,0,S0000,test
10263,1,0,0,0,0,S0000,test
5828,0,0,1,0,0,S0100,test
13545,0,2,1,0,1,S1101,test
4522,1,0,0,0,0,S0000,test
15265,0,1,0,0,0,S1000,test
5663,1,0,0,0,0,S0000,test
109,0,0,0,0,1,S0001,test
13951,0,0,0,1,0,S0010,test
15242,0,0,1,0,0,S0100,test
9304,1,0,0,0,0,S0000,test
5272,1,0,0,0,0,S0000,test
6256,1,0,0,0,0,S0000,test
2488,0,0,1,0,0,S0100,test
3688,0,4,2,0,0,S1100,test
10053,0,0,0,4,0,S0010,test
8301,1,0,0,0,0,S0000,test
7229,0,1,1,0,0,S1100,test
8226,1,0,0,0,0,S0000,test
7505,1,0,0,0,0,S0000,test
6043,1,0,0,0,0,S0000,test
4751,0,0,1,0,0,S0100,test
8152,1,0,0,0,0,S0000,test
7485,1,0,0,0,0,S0000,test
9072,0,0,0,0,3,S0001,test
2386,1,0,0,0,0,S0000,test
1165,0,0,1,0,0,S0100,test
3387,0,1,1,0,0,S1100,test
9257,0,1,0,0,0,S1000,test
11943,1,0,0,0,0,S0000,test
2376,0,0,0,1,0,S0010,test
3354,1,0,0,0,0,S0000,test
4773,0,0,1,0,0,S0100,test
2080,1,0,0,0,0,S0000,test
13784,1,0,0,0,0,S0000,test
9422,0,0,1,1,0,S0110,test
5650,1,0,0,0,0,S0000,test
5541,0,1,1,1,0,S1110,test
3012,0,0,1,0,0,S0100,test
3058,0,2,2,0,1,S1101,test
6481,0,0,0,0,1,S0001,test
15039,0,1,0,0,0,S1000,test
7324,0,0,1,0,0,S0100,test
7560,1,0,0,0,0,S0000,test
2629,0,0,1,0,0,S0100,test
7172,0,2,0,0,2,S1001,test
12052,1,0,0,0,0,S0000,test
7036,1,0,0,0,0,S0000,test
12014,1,0,0,0,0,S0000,test
9687,1,0,0,0,0,S0000,test
12524,1,0,0,0,0,S0000,test
13869,0,1,0,0,0,S1000,test
10869,1,0,0,0,0,S0000,test
12829,0,0,0,1,0,S0010,test
8360,1,0,0,0,0,S0000,test
9334,1,0,0,0,0,S0000,test
13817,1,0,0,0,0,S0000,test
11424,1,0,0,0,0,S0000,test
14609,1,0,0,0,0,S0000,test
14681,0,1,0,0,0,S1000,test
6589,0,1,0,0,2,S1001,test
8745,0,0,1,0,0,S0100,test
15189,0,0,0,0,1,S0001,test
5864,1,0,0,0,0,S0000,test
10249,0,0,0,1,0,S0010,test
5098,1,0,0,0,0,S0000,test
11659,0,0,1,0,0,S0100,test
12501,1,0,0,0,0,S0000,test
7354,1,0,0,0,0,S0000,test
8738,1,0,0,0,0,S0000,test
15030,0,1,0,0,0,S1000,test
2857,0,0,1,0,4,S0101,test
4532,1,0,0,0,0,S0000,test
5794,1,0,0,0,0,S0000,test
1296,1,0,0,0,0,S0000,test
6026,1,0,0,0,0,S0000,test
747,1,0,0,0,0,S0000,test
10265,1,0,0,0,0,S0000,test
8666,0,1,1,0,0,S1100,test
1217,0,0,0,0,1,S0001,test
4614,0,0,1,0,0,S0100,test
6524,0,0,1,0,2,S0101,test
12930,1,0,0,0,0,S0000,test
10056,1,0,0,0,0,S0000,test
12105,1,0,0,0,0,S0000,test
10146,1,0,0,0,0,S0000,test
6343,0,0,0,0,1,S0001,test
4569,1,0,0,0,0,S0000,test
10388,1,0,0,0,0,S0000,test
6477,1,0,0,0,0,S0000,test
430,0,0,1,2,0,S0110,test
2989,0,0,0,0,2,S0001,test
4772,0,0,1,0,0,S0100,test
13809,1,0,0,0,0,S0000,test
8884,1,0,0,0,0,S0000,test
13348,1,0,0,0,0,S0000,test
6054,0,0,0,0,2,S0001,test
734,0,0,0,0,2,S0001,test
15308,1,0,0,0,0,S0000,test
8155,1,0,0,0,0,S0000,test
12953,1,0,0,0,0,S0000,test
8687,1,0,0,0,0,S0000,test
10501,1,0,0,0,0,S0000,test
9950,0,1,0,0,0,S1000,test
10823,0,1,0,0,0,S1000,test
12154,1,0,0,0,0,S0000,test
5580,1,0,0,0,0,S0000,test
4150,1,0,0,0,0,S0000,test
13899,0,0,1,0,0,S0100,test
5895,1,0,0,0,0,S0000,test
9427,0,1,0,0,1,S1001,test
13730,1,0,0,0,0,S0000,test
15307,1,0,0,0,0,S0000,test
12623,1,0,0,0,0,S0000,test
106,0,0,0,0,1,S0001,test
1880,1,0,0,0,0,S0000,test
9472,0,0,1,0,0,S0100,test
5785,0,0,0,1,0,S0010,test
13588,0,4,0,1,0,S1010,test
8869,1,0,0,0,0,S0000,test
2952,0,0,0,1,0,S0010,test
4978,0,0,1,0,0,S0100,test
1982,1,0,0,0,0,S0000,test
11047,1,0,0,0,0,S0000,test
3247,1,0,0,0,0,S0000,test
9287,0,0,0,1,0,S0010,test
1902,1,0,0,0,0,S0000,test
15312,1,0,0,0,0,S0000,test
15220,0,2,0,0,0,S1000,test
15148,0,1,0,0,0,S1000,test
13066,0,4,1,0,0,S1100,test
12277,1,0,0,0,0,S0000,test
5962,0,0,1,0,0,S0100,test
15430,1,0,0,0,0,S0000,test
7089,1,0,0,0,0,S0000,test
7343,0,0,1,0,0,S0100,test
13556,1,0,0,0,0,S0000,test
12249,1,0,0,0,0,S0000,test
6931,1,0,0,0,0,S0000,test
5159,1,0,0,0,0,S0000,test
4452,1,0,0,0,0,S0000,test
3504,0,1,4,0,1,S1101,test
2937,0,0,1,0,1,S0101,test
3505,0,1,2,0,0,S1100,test
5274,0,1,2,0,0,S1100,test
9297,0,1,0,0,0,S1000,test
4305,0,1,0,0,0,S1000,test
11336,0,0,0,2,1,S0011,test
1822,1,0,0,0,0,S0000,test
5038,1,0,0,0,0,S0000,test
6438,0,0,0,1,0,S0010,test
3829,1,0,0,0,0,S0000,test
9947,1,0,0,0,0,S0000,test
6351,1,0,0,0,0,S0000,test
9463,1,0,0,0,0,S0000,test
2471,0,0,1,1,1,S0111,test
15077,0,1,0,0,0,S1000,test
5800,0,1,0,0,0,S1000,test
5134,1,0,0,0,0,S0000,test
11144,1,0,0,0,0,S0000,test
8487,1,0,0,0,0,S0000,test
4827,1,0,0,0,0,S0000,test
13925,1,0,0,0,0,S0000,test
210,0,0,0,0,5,S0001,test
3994,1,0,0,0,0,S0000,test
406,0,0,0,0,1,S0001,test
4694,1,0,0,0,0,S0000,test
12593,0,0,0,0,5,S0001,test
3319,0,0,1,0,1,S0101,test
988,0,3,0,0,1,S1001,test
5472,1,0,0,0,0,S0000,test
1670,0,0,0,0,1,S0001,test
2321,0,1,0,0,0,S1000,test
7532,0,1,0,0,0,S1000,test
11972,1,0,0,0,0,S0000,test
13201,1,0,0,0,0,S0000,test
2352,0,1,0,0,0,S1000,test
900,0,2,0,0,0,S1000,test
8463,1,0,0,0,0,S0000,test
7908,1,0,0,0,0,S0000,test
748,1,0,0,0,0,S0000,test
4479,0,1,0,0,0,S1000,test
3072,0,2,2,0,0,S1100,test
7591,1,0,0,0,0,S0000,test
15450,0,1,1,0,0,S1100,test
12802,1,0,0,0,0,S0000,test
175,0,0,4,0,2,S0101,test
11256,0,0,2,0,5,S0101,test
11200,1,0,0,0,0,S0000,test
7037,1,0,0,0,0,S0000,test
6661,1,0,0,0,0,S0000,test
2451,1,0,0,0,0,S0000,test
8576,1,0,0,0,0,S0000,test
7273,1,0,0,0,0,S0000,test
6378,1,0,0,0,0,S0000,test
7190,0,1,2,0,0,S1100,test
14911,0,2,0,1,0,S1010,test
8002,1,0,0,0,0,S0000,test
4300,0,2,2,0,0,S1100,test
2906,0,1,0,0,1,S1001,test
1872,1,0,0,0,0,S0000,test
2739,1,0,0,0,0,S0000,test
11188,1,0,0,0,0,S0000,test
5093,1,0,0,0,0,S0000,test
3291,0,0,1,0,0,S0100,test
1829,1,0,0,0,0,S0000,test
12398,1,0,0,0,0,S0000,test
13582,0,4,0,1,0,S1010,test
4354,0,4,1,0,0,S1100,test
6046,1,0,0,0,0,S0000,test
136,0,0,0,1,0,S0010,test
8070,1,0,0,0,0,S0000,test
9576,0,0,2,0,0,S0100,test
11746,1,0,0,0,0,S0000,test
12012,1,0,0,0,0,S0000,test
608,0,0,0,0,2,S0001,test
9390,0,0,1,0,0,S0100,test
8739,1,0,0,0,0,S0000,test
13242,0,3,1,0,0,S1100,test
15124,0,1,0,0,0,S1000,test
10629,1,0,0,0,0,S0000,test
6479,0,0,0,0,1,S0001,test
425,0,0,1,1,0,S0110,test
13863,0,2,0,0,0,S1000,test
23,1,0,0,0,0,S0000,test
2902,0,1,0,0,0,S1000,test
9222,0,0,2,0,0,S0100,test
11858,1,0,0,0,0,S0000,test
5617,1,0,0,0,0,S0000,test
10311,1,0,0,0,0,S0000,test
12242,1,0,0,0,0,S0000,test
1023,0,2,1,0,0,S1100,test
1213,1,0,0,0,0,S0000,test
13590,0,4,0,0,0,S1000,test
3952,1,0,0,0,0,S0000,test
9332,0,0,1,0,0,S0100,test
4281,1,0,0,0,0,S0000,test
242,1,0,0,0,0,S0000,test
7776,1,0,0,0,0,S0000,test
2565,0,1,1,0,0,S1100,test
12680,0,0,1,2,1,S0111,test
11133,1,0,0,0,0,S0000,test
1443,0,0,1,0,0,S0100,test
8015,1,0,0,0,0,S0000,test
869,0,0,0,0,2,S0001,test
8808,1,0,0,0,0,S0000,test
9142,0,1,0,0,0,S1000,test
8096,1,0,0,0,0,S0000,test
545,1,0,0,0,0,S0000,test
8161,1,0,0,0,0,S0000,test
4640,0,0,0,1,0,S0010,test
10889,1,0,0,0,0,S0000,test
8653,0,1,1,0,0,S1100,test
9055,0,0,2,0,0,S0100,test
11272,1,0,0,0,0,S0000,test
11082,1,0,0,0,0,S0000,test
13617,0,2,0,2,0,S1010,test
14924,0,2,1,0,0,S1100,test
4811,0,0,1,0,0,S0100,test
2656,0,1,0,0,0,S1000,test
13599,0,6,1,1,0,S1110,test
7801,1,0,0,0,0,S0000,test
505,0,0,0,0,16,S0001,test
14508,1,0,0,0,0,S0000,test
2769,1,0,0,0,0,S0000,test
5830,0,0,0,1,0,S0010,test
5831,0,1,0,1,0,S1010,test
7509,0,1,0,0,0,S1000,test
10704,1,0,0,0,0,S0000,test
7823,1,0,0,0,0,S0000,test
8166,1,0,0,0,0,S0000,test
9547,1,0,0,0,0,S0000,test
15389,1,0,0,0,0,S0000,test
12479,1,0,0,0,0,S0000,test
6621,1,0,0,0,0,S0000,test
6834,0,0,1,0,0,S0100,test
11344,0,0,0,2,1,S0011,test
5276,1,0,0,0,0,S0000,test
20,1,0,0,0,0,S0000,test
9921,1,0,0,0,0,S0000,test
2157,0,1,2,0,0,S1100,test
15489,1,0,0,0,0,S0000,test
12900,0,1,0,0,0,S1000,test
2927,0,0,0,0,1,S0001,test
3095,0,0,0,3,0,S0010,test
3244,1,0,0,0,0,S0000,test
13337,0,1,0,0,0,S1000,test
7031,0,0,1,1,0,S0110,test
5717,1,0,0,0,0,S0000,test
13964,1,0,0,0,0,S0000,test
4389,0,6,2,0,0,S1100,test
11951,1,0,0,0,0,S0000,test
9623,1,0,0,0,0,S0000,test
3657,0,2,0,0,4,S1001,test
2563,0,0,0,0,1,S0001,test
6512,1,0,0,0,0,S0000,test
5984,0,0,0,1,3,S0011,test
5132,1,0,0,0,0,S0000,test
10692,1,0,0,0,0,S0000,test
4645,0,0,0,1,0,S0010,test
11749,1,0,0,0,0,S0000,test
8026,0,1,0,1,0,S1010,test
11317,0,0,0,2,1,S0011,test
3703,0,1,1,0,0,S1100,test
259,1,0,0,0,0,S0000,test
11496,0,1,0,0,0,S1000,test
5503,0,1,1,1,0,S1110,test
10978,1,0,0,0,0,S0000,test
1764,1,0,0,0,0,S0000,test
5394,0,0,1,0,0,S0100,test
3807,1,0,0,0,0,S0000,test
1118,1,0,0,0,0,S0000,test
8992,1,0,0,0,0,S0000,test
6109,0,0,1,0,0,S0100,test
358,0,0,1,1,0,S0110,test
13378,0,5,0,0,0,S1000,test
6727,1,0,0,0,0,S0000,test
4721,0,0,1,0,0,S0100,test
829,1,0,0,0,0,S0000,test
11521,0,0,1,0,2,S0101,test
1598,1,0,0,0,0,S0000,test
12707,1,0,0,0,0,S0000,test
15405,1,0,0,0,0,S0000,test
5294,0,2,0,0,0,S1000,test
15409,1,0,0,0,0,S0000,test
4295,0,0,0,0,5,S0001,test
12083,0,0,0,0,1,S0001,test
8090,1,0,0,0,0,S0000,test
1093,0,1,1,0,1,S1101,test
12584,1,0,0,0,0,S0000,test
13538,0,0,0,1,2,S0011,test
3983,1,0,0,0,0,S0000,test
3751,0,0,1,0,0,S0100,test
12286,0,0,1,0,1,S0101,test
10164,0,1,0,0,0,S1000,test
13543,0,3,1,0,2,S1101,test
2961,1,0,0,0,0,S0000,test
10182,0,0,0,1,0,S0010,test
4598,1,0,0,0,0,S0000,test
8027,0,0,2,0,0,S0100,test
5716,1,0,0,0,0,S0000,test
3631,0,0,1,0,0,S0100,test
8304,1,0,0,0,0,S0000,test
6520,0,0,0,1,5,S0011,test
2120,0,1,0,0,1,S1001,test
3806,1,0,0,0,0,S0000,test
12905,0,1,0,0,0,S1000,test
10573,0,0,1,0,0,S0100,test
7605,0,0,2,0,0,S0100,test
11114,1,0,0,0,0,S0000,test
4230,0,0,2,0,0,S0100,test
2721,1,0,0,0,0,S0000,test
473,0,0,1,1,4,S0111,test
12150,1,0,0,0,0,S0000,test
11850,1,0,0,0,0,S0000,test
3161,1,0,0,0,0,S0000,test
13576,1,0,0,0,0,S0000,test
15403,1,0,0,0,0,S0000,test
7821,1,0,0,0,0,S0000,test
9033,1,0,0,0,0,S0000,test
105,0,0,0,0,1,S0001,test
3715,0,3,2,0,0,S1100,test
2177,0,0,1,0,0,S0100,test
9306,1,0,0,0,0,S0000,test
13135,0,1,0,1,0,S1010,test
5637,1,0,0,0,0,S0000,test
9362,0,1,0,0,0,S1000,test
4102,1,0,0,0,0,S0000,test
7075,0,0,0,0,1,S0001,test
7999,1,0,0,0,0,S0000,test
6423,0,0,0,1,0,S0010,test
10528,0,1,0,0,0,S1000,test
15084,0,1,0,0,0,S1000,test
13742,1,0,0,0,0,S0000,test
8021,0,1,0,1,0,S1010,test
12872,0,1,1,0,0,S1100,test
14563,1,0,0,0,0,S0000,test
941,1,0,0,0,0,S0000,test
5324,1,0,0,0,0,S0000,test
7133,0,0,0,0,3,S0001,test
11815,1,0,0,0,0,S0000,test
8981,0,1,0,0,0,S1000,test
7205,0,0,2,0,0,S0100,test
3847,1,0,0,0,0,S0000,test
11642,1,0,0,0,0,S0000,test
1091,0,1,0,0,1,S1001,test
12463,1,0,0,0,0,S0000,test
13564,1,0,0,0,0,S0000,test
11381,0,0,0,2,1,S0011,test
8715,1,0,0,0,0,S0000,test
4304,0,1,2,0,0,S1100,test
114,0,0,0,0,5,S0001,test
15440,1,0,0,0,0,S0000,test
14823,1,0,0,0,0,S0000,test
9753,0,1,0,3,0,S1010,test
9957,0,0,0,0,4,S0001,test
695,1,0,0,0,0,S0000,test
13906,1,0,0,0,0,S0000,test
4607,0,0,0,1,0,S0010,test
4050,1,0,0,0,0,S0000,test
8222,1,0,0,0,0,S0000,test
1544,0,0,1,0,0,S0100,test
13346,1,0,0,0,0,S0000,test
494,0,0,2,1,1,S0111,test
12095,1,0,0,0,0,S0000,test
13479,0,1,1,0,0,S1100,test
11514,1,0,0,0,0,S0000,test
516,1,0,0,0,0,S0000,test
3008,1,0,0,0,0,S0000,test
3085,0,1,0,0,0,S1000,test
2811,0,1,2,0,0,S1100,test
12928,1,0,0,0,0,S0000,test
15345,0,1,0,0,0,S1000,test
4384,0,2,0,0,3,S1001,test
1007,0,0,0,0,2,S0001,test
3399,0,0,1,0,0,S0100,test
8396,1,0,0,0,0,S0000,test
13806,1,0,0,0,0,S0000,test
13118,0,2,2,0,0,S1100,test
6091,1,0,0,0,0,S0000,test
15474,0,2,2,0,0,S1100,test
8101,1,0,0,0,0,S0000,test
6554,0,2,0,0,2,S1001,test
13534,0,0,2,0,1,S0101,test
12330,0,0,0,0,1,S0001,test
14564,0,2,2,0,0,S1100,test
9622,1,0,0,0,0,S0000,test
15376,1,0,0,0,0,S0000,test
3002,1,0,0,0,0,S0000,test
4247,1,0,0,0,0,S0000,test
3986,1,0,0,0,0,S0000,test
5615,1,0,0,0,0,S0000,test
15269,0,1,0,0,0,S1000,test
8726,1,0,0,0,0,S0000,test
226,1,0,0,0,0,S0000,test
6007,1,0,0,0,0,S0000,test
14759,0,1,0,0,0,S1000,test
7298,1,0,0,0,0,S0000,test
9156,0,1,0,0,0,S1000,test
14853,1,0,0,0,0,S0000,test
12908,0,2,0,0,3,S1001,test
9067,1,0,0,0,0,S0000,test
12704,1,0,0,0,0,S0000,test
14644,0,2,1,0,0,S1100,test
10813,0,0,0,2,0,S0010,test
12869,0,1,0,0,0,S1000,test
2438,0,1,0,0,0,S1000,test
8092,1,0,0,0,0,S0000,test
15297,1,0,0,0,0,S0000,test
11791,1,0,0,0,0,S0000,test
1155,1,0,0,0,0,S0000,test
6934,1,0,0,0,0,S0000,test
11091,1,0,0,0,0,S0000,test
1137,1,0,0,0,0,S0000,test
4534,1,0,0,0,0,S0000,test
4661,0,1,0,2,0,S1010,test
11845,0,1,0,0,0,S1000,test
8796,1,0,0,0,0,S0000,test
2308,0,1,1,0,0,S1100,test
13852,0,0,1,0,0,S0100,test
2873,0,2,0,0,0,S1000,test
2145,0,2,1,1,0,S1110,test
10955,1,0,0,0,0,S0000,test
3236,1,0,0,0,0,S0000,test
3102,1,0,0,0,0,S0000,test
8432,1,0,0,0,0,S0000,test
13437,0,3,0,0,0,S1000,test
9764,1,0,0,0,0,S0000,test
6800,1,0,0,0,0,S0000,test
3776,1,0,0,0,0,S0000,test
969,0,0,1,0,0,S0100,test
11296,0,0,0,0,1,S0001,test
8474,1,0,0,0,0,S0000,test
8911,1,0,0,0,0,S0000,test
10145,0,0,1,0,0,S0100,test
1703,0,1,0,0,0,S1000,test
10233,1,0,0,0,0,S0000,test
669,0,0,0,0,1,S0001,test
14811,1,0,0,0,0,S0000,test
7660,0,1,0,1,0,S1010,test
11306,0,0,0,1,1,S0011,test
2179,0,1,0,0,0,S1000,test
10478,1,0,0,0,0,S0000,test
13940,1,0,0,0,0,S0000,test
12136,1,0,0,0,0,S0000,test
15261,1,0,0,0,0,S0000,test
6108,1,0,0,0,0,S0000,test
2970,0,0,1,1,1,S0111,test
7531,1,0,0,0,0,S0000,test
9849,0,1,0,0,0,S1000,test
4712,1,0,0,0,0,S0000,test
9143,0,1,0,0,0,S1000,test
2305,0,1,1,0,0,S1100,test
14706,0,2,0,0,0,S1000,test
10502,1,0,0,0,0,S0000,test
7533,1,0,0,0,0,S0000,test
998,0,0,0,0,10,S0001,test
7227,0,0,2,0,0,S0100,test
2844,0,0,2,0,1,S0101,test
1298,1,0,0,0,0,S0000,test
3797,1,0,0,0,0,S0000,test
10905,1,0,0,0,0,S0000,test
9983,1,0,0,0,0,S0000,test
12659,1,0,0,0,0,S0000,test
3077,0,1,1,0,0,S1100,test
349,1,0,0,0,0,S0000,test
37,1,0,0,0,0,S0000,test
13103,1,0,0,0,0,S0000,test
9108,0,1,0,0,0,S1000,test
3770,1,0,0,0,0,S0000,test
5108,1,0,0,0,0,S0000,test
10382,0,1,0,0,0,S1000,test
10706,1,0,0,0,0,S0000,test
9666,1,0,0,0,0,S0000,test
9684,1,0,0,0,0,S0000,test
11684,1,0,0,0,0,S0000,test
9578,0,1,0,0,0,S1000,test
4193,0,3,3,0,0,S1100,test
6025,1,0,0,0,0,S0000,test
9586,0,1,0,0,0,S1000,test
